Topic,Content block,Scene,Scene name,Current copy,Proposed copy,Notes,Source file,Field ID
"Path · Protect the planet","Path 3 · imageSrc","5","Path Reveal","/images/interests/planet-path-3.jpg","","","src/lib/personalization.ts","5-path-3-imagesrc-interest-planet"
"Path · Protect the planet","Path 3 · title","5","Path Reveal","Carbon-neutral campus","","","src/lib/personalization.ts","5-path-3-title-interest-planet"
"Path · Protect the planet","Momentum · headline","6","Momentum","The planet","","","src/lib/personalization.ts","6-momentum-headline-interest-planet"
"Path · Protect the planet","Momentum · imageAlt","6","Momentum","ASU sustainability and planetary stewardship in action","","","src/lib/personalization.ts","6-momentum-imagealt-interest-planet"
"Path · Protect the planet","Momentum · imageSrc","6","Momentum","/images/interests/planet-momentum.jpg","","","src/lib/personalization.ts","6-momentum-imagesrc-interest-planet"
"Path · Protect the planet","Momentum · stat","6","Momentum","#1","","","src/lib/personalization.ts","6-momentum-stat-interest-planet"
"Path · Protect the planet","Momentum · statLabel","6","Momentum","university for sustainability in the U.S.","","","src/lib/personalization.ts","6-momentum-statlabel-interest-planet"
"Path · Protect the planet","Momentum · subline","6","Momentum","doesn't need spectators.","","","src/lib/personalization.ts","6-momentum-subline-interest-planet"
"Path · Protect the planet","Student voice · context","7","Student Voice","ASU professor · School of Ocean Futures · surfer & storyteller","","","src/lib/sprint3-content.ts (planet)","7-student-voice-context-interest-planet"
"Path · Protect the planet","Student voice · imageAlt","7","Student Voice","Natural landscape and environmental stewardship","","","src/lib/sprint3-content.ts (planet)","7-student-voice-imagealt-interest-planet"
"Path · Protect the planet","Student voice · imageSrc","7","Student Voice","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?auto=format&fit=crop&w=2400&q=80","","","src/lib/sprint3-content.ts (planet)","7-student-voice-imagesrc-interest-planet"
"Path · Protect the planet","Student voice · name","7","Student Voice","Cliff Kapono","","","src/lib/sprint3-content.ts (planet)","7-student-voice-name-interest-planet"
"Path · Protect the planet","Student voice · quote","7","Student Voice","This holistic approach enables my students to see the bigger picture and empowers them to connect to people and the planet.","","","src/lib/sprint3-content.ts (planet)","7-student-voice-quote-interest-planet"
"Path · Protect the planet","Stat beat 1 · label","8","Stat Beats","university for sustainability","","","src/lib/sprint3-content.ts (planet)","8-stat-beat-1-label-interest-planet"
"Path · Protect the planet","Stat beat 1 · stat","8","Stat Beats","#1","","","src/lib/sprint3-content.ts (planet)","8-stat-beat-1-stat-interest-planet"
"Path · Protect the planet","Stat beat 1 · sublabel","8","Stat Beats","in the United States","","","src/lib/sprint3-content.ts (planet)","8-stat-beat-1-sublabel-interest-planet"
"Path · Protect the planet","Stat beat 2 · label","8","Stat Beats","national parks & monuments","","","src/lib/sprint3-content.ts (planet)","8-stat-beat-2-label-interest-planet"
"Path · Protect the planet","Stat beat 2 · stat","8","Stat Beats","24","","","src/lib/sprint3-content.ts (planet)","8-stat-beat-2-stat-interest-planet"
"Path · Protect the planet","Stat beat 2 · sublabel","8","Stat Beats","within reach in Arizona","","","src/lib/sprint3-content.ts (planet)","8-stat-beat-2-sublabel-interest-planet"
"Path · Protect the planet","Stat beat 3 · label","8","Stat Beats","sunny days a year","","","src/lib/sprint3-content.ts (planet)","8-stat-beat-3-label-interest-planet"
"Path · Protect the planet","Stat beat 3 · stat","8","Stat Beats","300","","","src/lib/sprint3-content.ts (planet)","8-stat-beat-3-stat-interest-planet"
"Path · Protect the planet","Stat beat 3 · sublabel","8","Stat Beats","field research in your backyard","","","src/lib/sprint3-content.ts (planet)","8-stat-beat-3-sublabel-interest-planet"
"Path · Protect the planet","Experience 1 · description","9","Real Experiences","The nation's first school dedicated to sustainability — degrees built for the defining challenge of our time.","","","src/lib/sprint3-content.ts (planet)","9-experience-1-description-interest-planet"
"Path · Protect the planet","Experience 1 · headline","9","Real Experiences","The first of its kind.","","","src/lib/sprint3-content.ts (planet)","9-experience-1-headline-interest-planet"
"Path · Protect the planet","Experience 1 · imageAlt","9","Real Experiences","Sustainable green architecture","","","src/lib/sprint3-content.ts (planet)","9-experience-1-imagealt-interest-planet"
"Path · Protect the planet","Experience 1 · imageSrc","9","Real Experiences","https://images.unsplash.com/photo-1497435334941-8c899ee9e8e9?auto=format&fit=crop&w=1600&q=80","","","src/lib/sprint3-content.ts (planet)","9-experience-1-imagesrc-interest-planet"
"Path · Protect the planet","Experience 1 · program","9","Real Experiences","School of Sustainability","","","src/lib/sprint3-content.ts (planet)","9-experience-1-program-interest-planet"
"Path · Protect the planet","Experience 2 · description","9","Real Experiences","Study abroad to Antarctica for wildlife and climate research — Arizona's landscape is part of the curriculum.","","","src/lib/sprint3-content.ts (planet)","9-experience-2-description-interest-planet"
"Path · Protect the planet","Experience 2 · headline","9","Real Experiences","Antarctica. The Grand Canyon. Your lab.","","","src/lib/sprint3-content.ts (planet)","9-experience-2-headline-interest-planet"
"Path · Protect the planet","Experience 2 · imageAlt","9","Real Experiences","Forest and natural environment research","","","src/lib/sprint3-content.ts (planet)","9-experience-2-imagealt-interest-planet"
"Path · Protect the planet","Experience 2 · imageSrc","9","Real Experiences","https://images.unsplash.com/photo-1441974231531-c6227db76b6e?auto=format&fit=crop&w=1600&q=80","","","src/lib/sprint3-content.ts (planet)","9-experience-2-imagesrc-interest-planet"
"Path · Protect the planet","Experience 2 · program","9","Real Experiences","Rob Walton College of Global Futures","","","src/lib/sprint3-content.ts (planet)","9-experience-2-program-interest-planet"
"Path · Protect the planet","Experience 3 · description","9","Real Experiences","ASU recognizes the 22 tribal nations of this land — and the canal systems Indigenous peoples designed centuries ago.","","","src/lib/sprint3-content.ts (planet)","9-experience-3-description-interest-planet"
"Path · Protect the planet","Experience 3 · headline","9","Real Experiences","Honoring first innovators.","","","src/lib/sprint3-content.ts (planet)","9-experience-3-headline-interest-planet"
"Path · Protect the planet","Experience 3 · imageAlt","9","Real Experiences","Solar energy and sustainable innovation","","","src/lib/sprint3-content.ts (planet)","9-experience-3-imagealt-interest-planet"
"Path · Protect the planet","Experience 3 · imageSrc","9","Real Experiences","https://images.unsplash.com/photo-1509391366360-2e959784a276?auto=format&fit=crop&w=1600&q=80","","","src/lib/sprint3-content.ts (planet)","9-experience-3-imagesrc-interest-planet"
"Path · Protect the planet","Experience 3 · program","9","Real Experiences","Indigenous Innovation","","","src/lib/sprint3-content.ts (planet)","9-experience-3-program-interest-planet"
"Path · Protect the planet","Belonging · chapter","10","You Belong","03.","","","src/lib/sprint3-content.ts (planet)","10-belonging-chapter-interest-planet"
"Path · Protect the planet","Belonging · emphasis","10","You Belong","you.","","","src/lib/sprint3-content.ts (planet)","10-belonging-emphasis-interest-planet"
"Path · Protect the planet","Belonging · headline","10","You Belong","the planet needs","","","src/lib/sprint3-content.ts (planet)","10-belonging-headline-interest-planet"
"Path · Protect the planet","Belonging · imageAlt","10","You Belong","Renewable energy landscape","","","src/lib/sprint3-content.ts (planet)","10-belonging-imagealt-interest-planet"
"Path · Protect the planet","Belonging · imageSrc","10","You Belong","https://images.unsplash.com/photo-1473341304170-971dccb5acae?auto=format&fit=crop&w=2400&q=80","","","src/lib/sprint3-content.ts (planet)","10-belonging-imagesrc-interest-planet"
"Path · Protect the planet","Belonging · preline","10","You Belong","Stewards like you —","","","src/lib/sprint3-content.ts (planet)","10-belonging-preline-interest-planet"
"Path · Protect the planet","Belonging · subline","10","You Belong","Not spectators. Contributors. Starting before you graduate.","","","src/lib/sprint3-content.ts (planet)","10-belonging-subline-interest-planet"
"Path · Protect the planet","Snapshot theme headline · emphasis","16","Future Snapshot","purpose.","","","src/lib/snapshot.ts","16-snapshot-theme-headline-emphasis-interest-planet"
"Path · Protect the planet","Snapshot theme headline · headline","16","Future Snapshot","Rooted in","","","src/lib/snapshot.ts","16-snapshot-theme-headline-headline-interest-planet"
"Path · Still exploring","Mirror · emphasis","4","Personalized Mirror","out.","","","src/lib/personalization.ts","4-mirror-emphasis-interest-exploring"
"Path · Still exploring","Mirror · headline","4","Personalized Mirror","figuring it","","","src/lib/personalization.ts","4-mirror-headline-interest-exploring"
"Path · Still exploring","Mirror · imageAlt","4","Personalized Mirror","Student contemplating their future on campus","","","src/lib/personalization.ts","4-mirror-imagealt-interest-exploring"
"Path · Still exploring","Mirror · imageSrc","4","Personalized Mirror","https://images.unsplash.com/photo-1523580495183-7fccf8c64754?auto=format&fit=crop&w=2400&q=80","","","src/lib/personalization.ts","4-mirror-imagesrc-interest-exploring"
"Path · Still exploring","Mirror · preline","4","Personalized Mirror","You're still","","","src/lib/personalization.ts","4-mirror-preline-interest-exploring"
"Path · Still exploring","Mirror · subline","4","Personalized Mirror","Good. That's exactly where the best stories begin.","","","src/lib/personalization.ts","4-mirror-subline-interest-exploring"
"Path · Still exploring","Path 1 · description","5","Path Reveal","Exploratory tracks let you sample majors before committing — no penalty for curiosity.","","","src/lib/personalization.ts","5-path-1-description-interest-exploring"
"Path · Still exploring","Path 1 · imageAlt","5","Path Reveal","Students exploring campus together","","","src/lib/personalization.ts","5-path-1-imagealt-interest-exploring"
"Path · Still exploring","Path 1 · imageSrc","5","Path Reveal","https://images.unsplash.com/photo-1523240795612-9a054b0db644?auto=format&fit=crop&w=1600&q=80","","","src/lib/personalization.ts","5-path-1-imagesrc-interest-exploring"
"Path · Still exploring","Path 1 · title","5","Path Reveal","Undecided? Perfect.","","","src/lib/personalization.ts","5-path-1-title-interest-exploring"
"Path · Still exploring","Path 2 · description","5","Path Reveal","From astrophysics to fashion — if it exists, ASU probably teaches it.","","","src/lib/personalization.ts","5-path-2-description-interest-exploring"
"Path · Still exploring","Path 2 · imageAlt","5","Path Reveal","University campus overview","","","src/lib/personalization.ts","5-path-2-imagealt-interest-exploring"
"Path · Still exploring","Path 2 · imageSrc","5","Path Reveal","https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=1600&q=80","","","src/lib/personalization.ts","5-path-2-imagesrc-interest-exploring"
"Path · Still exploring","Path 2 · title","5","Path Reveal","400+ paths","","","src/lib/personalization.ts","5-path-2-title-interest-exploring"
"Path · Still exploring","Path 3 · description","5","Path Reveal","Most students switch direction at least once. Here, that's a feature — not a failure.","","","src/lib/personalization.ts","5-path-3-description-interest-exploring"
"Path · Still exploring","Path 3 · imageAlt","5","Path Reveal","Student studying with an open mind","","","src/lib/personalization.ts","5-path-3-imagealt-interest-exploring"
"Path · Still exploring","Path 3 · imageSrc","5","Path Reveal","https://images.unsplash.com/photo-1434030216411-0b793f4b4173?auto=format&fit=crop&w=1600&q=80","","","src/lib/personalization.ts","5-path-3-imagesrc-interest-exploring"
"Path · Still exploring","Path 3 · title","5","Path Reveal","Change your mind","","","src/lib/personalization.ts","5-path-3-title-interest-exploring"
"Path · Still exploring","Momentum · headline","6","Momentum","Not knowing","","","src/lib/personalization.ts","6-momentum-headline-interest-exploring"
"Path · Still exploring","Momentum · imageAlt","6","Momentum","Students walking across campus","","","src/lib/personalization.ts","6-momentum-imagealt-interest-exploring"
"Path · Still exploring","Momentum · imageSrc","6","Momentum","https://images.unsplash.com/photo-1541339907198-e08756dedf32?auto=format&fit=crop&w=2400&q=80","","","src/lib/personalization.ts","6-momentum-imagesrc-interest-exploring"
"Path · Still exploring","Momentum · stat","6","Momentum","400+","","","src/lib/personalization.ts","6-momentum-stat-interest-exploring"
"Path · Still exploring","Momentum · statLabel","6","Momentum","undergraduate degrees to explore","","","src/lib/personalization.ts","6-momentum-statlabel-interest-exploring"
"Path · Still exploring","Momentum · subline","6","Momentum","is the most honest place to start.","","","src/lib/personalization.ts","6-momentum-subline-interest-exploring"
"Path · Still exploring","Student voice · context","7","Student Voice","Journalism · switched from dance · now at 12 News","","","src/lib/sprint3-content.ts (exploring)","7-student-voice-context-interest-exploring"
"Path · Still exploring","Student voice · imageAlt","7","Student Voice","Student exploring academic options","","","src/lib/sprint3-content.ts (exploring)","7-student-voice-imagealt-interest-exploring"
"Path · Still exploring","Student voice · imageSrc","7","Student Voice","https://images.unsplash.com/photo-1434030216411-0b793f4b4173?auto=format&fit=crop&w=2400&q=80","","","src/lib/sprint3-content.ts (exploring)","7-student-voice-imagesrc-interest-exploring"
"Path · Still exploring","Student voice · name","7","Student Voice","Lina W.","","","src/lib/sprint3-content.ts (exploring)","7-student-voice-name-interest-exploring"
"Path · Still exploring","Student voice · quote","7","Student Voice","I switched my major to broadcast journalism toward the end of my first year. ASU shaped who I am today.","","","src/lib/sprint3-content.ts (exploring)","7-student-voice-quote-interest-exploring"
"Path · Still exploring","Stat beat 1 · label","8","Stat Beats","undergraduate degrees","","","src/lib/sprint3-content.ts (exploring)","8-stat-beat-1-label-interest-exploring"
"Path · Still exploring","Stat beat 1 · stat","8","Stat Beats","400+","","","src/lib/sprint3-content.ts (exploring)","8-stat-beat-1-stat-interest-exploring"
"Path · Still exploring","Stat beat 1 · sublabel","8","Stat Beats","if it exists, ASU probably teaches it","","","src/lib/sprint3-content.ts (exploring)","8-stat-beat-1-sublabel-interest-exploring"
"Path · Still exploring","Stat beat 2 · label","8","Stat Beats","colleges & schools","","","src/lib/sprint3-content.ts (exploring)","8-stat-beat-2-label-interest-exploring"
"Path · Still exploring","Stat beat 2 · stat","8","Stat Beats","18","","","src/lib/sprint3-content.ts (exploring)","8-stat-beat-2-stat-interest-exploring"
"Path · Still exploring","Stat beat 2 · sublabel","8","Stat Beats","sample before you commit","","","src/lib/sprint3-content.ts (exploring)","8-stat-beat-2-sublabel-interest-exploring"
"Path · Still exploring","Stat beat 3 · label","8","Stat Beats","on-campus retention","","","src/lib/sprint3-content.ts (exploring)","8-stat-beat-3-label-interest-exploring"
"Path · Still exploring","Stat beat 3 · stat","8","Stat Beats","95%","","","src/lib/sprint3-content.ts (exploring)","8-stat-beat-3-stat-interest-exploring"
"Path · Still exploring","Stat beat 3 · sublabel","8","Stat Beats","community from day one keeps you here","","","src/lib/sprint3-content.ts (exploring)","8-stat-beat-3-sublabel-interest-exploring"
"Path · Still exploring","Experience 1 · description","9","Real Experiences","Exploratory tracks let you sample majors before committing — curiosity isn't a penalty, it's the point.","","","src/lib/sprint3-content.ts (exploring)","9-experience-1-description-interest-exploring"
"Path · Still exploring","Experience 1 · headline","9","Real Experiences","Undecided? Perfect.","","","src/lib/sprint3-content.ts (exploring)","9-experience-1-headline-interest-exploring"
"Path · Still exploring","Experience 1 · imageAlt","9","Real Experiences","Students exploring campus together","","","src/lib/sprint3-content.ts (exploring)","9-experience-1-imagealt-interest-exploring"
"Path · Still exploring","Experience 1 · imageSrc","9","Real Experiences","https://images.unsplash.com/photo-1523240795612-9a054b0db644?auto=format&fit=crop&w=1600&q=80","","","src/lib/sprint3-content.ts (exploring)","9-experience-1-imagesrc-interest-exploring"
"Path · Still exploring","Experience 1 · program","9","Real Experiences","University College","","","src/lib/sprint3-content.ts (exploring)","9-experience-1-program-interest-exploring"
"Path · Still exploring","Experience 2 · description","9","Real Experiences","Online tools that map your degree path — and make switching direction seamless when you find your thing.","","","src/lib/sprint3-content.ts (exploring)","9-experience-2-description-interest-exploring"
"Path · Still exploring","Experience 2 · headline","9","Real Experiences","Stay on track. Or change course.","","","src/lib/sprint3-content.ts (exploring)","9-experience-2-headline-interest-exploring"
"Path · Still exploring","Experience 2 · imageAlt","9","Real Experiences","Student planning their academic journey","","","src/lib/sprint3-content.ts (exploring)","9-experience-2-imagealt-interest-exploring"
"Path · Still exploring","Experience 2 · imageSrc","9","Real Experiences","https://images.unsplash.com/photo-1434030216411-0b793f4b4173?auto=format&fit=crop&w=1600&q=80","","","src/lib/sprint3-content.ts (exploring)","9-experience-2-imagesrc-interest-exploring"
"Path · Still exploring","Experience 2 · program","9","Real Experiences","eAdvisor™","","","src/lib/sprint3-content.ts (exploring)","9-experience-2-program-interest-exploring"
"Path · Still exploring","Experience 3 · description","9","Real Experiences","Tempe's energy. Polytechnic's makerspaces. Downtown's city feel. West Valley's tight-knit community.","","","src/lib/sprint3-content.ts (exploring)","9-experience-3-description-interest-exploring"
"Path · Still exploring","Experience 3 · headline","9","Real Experiences","Find the ASU that fits you.","","","src/lib/sprint3-content.ts (exploring)","9-experience-3-headline-interest-exploring"
"Path · Still exploring","Experience 3 · imageAlt","9","Real Experiences","Multiple campus environments at ASU","","","src/lib/sprint3-content.ts (exploring)","9-experience-3-imagealt-interest-exploring"
"Path · Still exploring","Experience 3 · imageSrc","9","Real Experiences","https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=1600&q=80","","","src/lib/sprint3-content.ts (exploring)","9-experience-3-imagesrc-interest-exploring"
"Path · Still exploring","Experience 3 · program","9","Real Experiences","4 Campuses · 1 University","","","src/lib/sprint3-content.ts (exploring)","9-experience-3-program-interest-exploring"
"Path · Still exploring","Belonging · chapter","10","You Belong","03.","","","src/lib/sprint3-content.ts (exploring)","10-belonging-chapter-interest-exploring"
"Path · Still exploring","Belonging · emphasis","10","You Belong","honest place to start.","","","src/lib/sprint3-content.ts (exploring)","10-belonging-emphasis-interest-exploring"
"Path · Still exploring","Belonging · headline","10","You Belong","That's the most","","","src/lib/sprint3-content.ts (exploring)","10-belonging-headline-interest-exploring"
"Path · Still exploring","Belonging · imageAlt","10","You Belong","Student contemplating their future","","","src/lib/sprint3-content.ts (exploring)","10-belonging-imagealt-interest-exploring"
"Path · Still exploring","Belonging · imageSrc","10","You Belong","https://images.unsplash.com/photo-1523580495183-7fccf8c64754?auto=format&fit=crop&w=2400&q=80","","","src/lib/sprint3-content.ts (exploring)","10-belonging-imagesrc-interest-exploring"
"Path · Still exploring","Belonging · preline","10","You Belong","Still figuring it out?","","","src/lib/sprint3-content.ts (exploring)","10-belonging-preline-interest-exploring"
"Path · Still exploring","Belonging · subline","10","You Belong","Most students change direction at least once. Here, that's a feature.","","","src/lib/sprint3-content.ts (exploring)","10-belonging-subline-interest-exploring"
"Path · Still exploring","Snapshot theme headline · emphasis","16","Future Snapshot","possibility.","","","src/lib/snapshot.ts","16-snapshot-theme-headline-emphasis-interest-exploring"
"Path · Still exploring","Snapshot theme headline · headline","16","Future Snapshot","Wide open","","","src/lib/snapshot.ts","16-snapshot-theme-headline-headline-interest-exploring"
"Learning style · Hands-on","Overlay stat (replaces beat 2) · label","8","Stat Beats","makerspaces & labs","","","src/lib/sprint4-content.ts","8-overlay-stat-replaces-beat-2-label-learning-hands-on"
"Learning style · Hands-on","Overlay stat (replaces beat 2) · stat","8","Stat Beats","100+","","","src/lib/sprint4-content.ts","8-overlay-stat-replaces-beat-2-stat-learning-hands-on"
"Learning style · Hands-on","Overlay stat (replaces beat 2) · sublabel","8","Stat Beats","prototype, build, and ship before you graduate","","","src/lib/sprint4-content.ts","8-overlay-stat-replaces-beat-2-sublabel-learning-hands-on"
"Learning style · Hands-on","Overlay · belonging subline suffix · suffix","11","Learning Style","Where you build is as important as what you build.","","","src/lib/sprint4-content.ts","11-overlay-belonging-subline-suffix-suffix-learning-hands-on"
"Learning style · Hands-on","Overlay · voice context suffix · suffix","11","Learning Style","· learns by doing","","","src/lib/sprint4-content.ts","11-overlay-voice-context-suffix-suffix-learning-hands-on"
"Learning style · With people","Overlay stat (replaces beat 2) · label","8","Stat Beats","student-to-faculty ratio","","","src/lib/sprint4-content.ts","8-overlay-stat-replaces-beat-2-label-learning-collaborative"
"Learning style · With people","Overlay stat (replaces beat 2) · stat","8","Stat Beats","18:1","","","src/lib/sprint4-content.ts","8-overlay-stat-replaces-beat-2-stat-learning-collaborative"
"Learning style · With people","Overlay stat (replaces beat 2) · sublabel","8","Stat Beats","small groups, active learning, real mentorship","","","src/lib/sprint4-content.ts","8-overlay-stat-replaces-beat-2-sublabel-learning-collaborative"
"Learning style · With people","Overlay · belonging subline suffix · suffix","11","Learning Style","Your people are already here.","","","src/lib/sprint4-content.ts","11-overlay-belonging-subline-suffix-suffix-learning-collaborative"
"Learning style · With people","Overlay · voice context suffix · suffix","11","Learning Style","· thrives in community","","","src/lib/sprint4-content.ts","11-overlay-voice-context-suffix-suffix-learning-collaborative"
"Learning style · On my own","Overlay stat (replaces beat 3) · label","8","Stat Beats","online programs in the U.S.","","","src/lib/sprint4-content.ts","8-overlay-stat-replaces-beat-3-label-learning-independent"
"Learning style · On my own","Overlay stat (replaces beat 3) · stat","8","Stat Beats","Top 20","","","src/lib/sprint4-content.ts","8-overlay-stat-replaces-beat-3-stat-learning-independent"
"Learning style · On my own","Overlay stat (replaces beat 3) · sublabel","8","Stat Beats","same faculty, same degree — your schedule","","","src/lib/sprint4-content.ts","8-overlay-stat-replaces-beat-3-sublabel-learning-independent"
"Learning style · On my own","Overlay · belonging subline suffix · suffix","11","Learning Style","Learn your way, at your pace.","","","src/lib/sprint4-content.ts","11-overlay-belonging-subline-suffix-suffix-learning-independent"
"Learning style · On my own","Overlay · voice context suffix · suffix","11","Learning Style","· charts their own course","","","src/lib/sprint4-content.ts","11-overlay-voice-context-suffix-suffix-learning-independent"
"Learning style · Still exploring","Overlay stat (replaces beat 1) · label","8","Stat Beats","degrees to sample","","","src/lib/sprint4-content.ts","8-overlay-stat-replaces-beat-1-label-learning-exploring"
"Learning style · Still exploring","Overlay stat (replaces beat 1) · stat","8","Stat Beats","400+","","","src/lib/sprint4-content.ts","8-overlay-stat-replaces-beat-1-stat-learning-exploring"
"Learning style · Still exploring","Overlay stat (replaces beat 1) · sublabel","8","Stat Beats","change direction without starting over","","","src/lib/sprint4-content.ts","8-overlay-stat-replaces-beat-1-sublabel-learning-exploring"
"Learning style · Still exploring","Overlay · belonging subline suffix · suffix","11","Learning Style","Not knowing yet is the most honest place to start.","","","src/lib/sprint4-content.ts","11-overlay-belonging-subline-suffix-suffix-learning-exploring"
"Learning style · Still exploring","Overlay · voice context suffix · suffix","11","Learning Style","· still discovering","","","src/lib/sprint4-content.ts","11-overlay-voice-context-suffix-suffix-learning-exploring"
"Campus · Tempe","Campus overlay · experience (replaces panel 3) · description","9","Real Experiences","Mountain America Stadium, Big 12 athletics, and the Inferno student section — pure passion before classes even start.","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-3-description-campus-tempe"
"Campus · Tempe","Campus overlay · experience (replaces panel 3) · headline","9","Real Experiences","70,000 Sun Devils. One stadium.","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-3-headline-campus-tempe"
"Campus · Tempe","Campus overlay · experience (replaces panel 3) · imageAlt","9","Real Experiences","Sun Devil stadium energy","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-3-imagealt-campus-tempe"
"Campus · Tempe","Campus overlay · experience (replaces panel 3) · imageSrc","9","Real Experiences","https://images.unsplash.com/photo-1459865264687-595d652de67e?auto=format&fit=crop&w=1600&q=80","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-3-imagesrc-campus-tempe"
"Campus · Tempe","Campus overlay · experience (replaces panel 3) · program","9","Real Experiences","Sun Devil Welcome · Tempe","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-3-program-campus-tempe"
"Campus · Tempe","Campus overlay · belonging · emphasis","10","You Belong","belong.","","","src/lib/sprint4-content.ts","10-campus-overlay-belonging-emphasis-campus-tempe"
"Campus · Tempe","Campus overlay · belonging · headline","10","You Belong","you","","","src/lib/sprint4-content.ts","10-campus-overlay-belonging-headline-campus-tempe"
"Campus · Tempe","Campus overlay · belonging · preline","10","You Belong","Picture yourself on campus —","","","src/lib/sprint4-content.ts","10-campus-overlay-belonging-preline-campus-tempe"
"Campus · Tempe","Immersion · campusLabel","13","Campus Immersion","Tempe","","","src/lib/sprint5-content.ts","13-immersion-campuslabel-campus-tempe"
"Campus · Tempe","Immersion · detail","13","Campus Immersion","Big 12 sports, multidisciplinary research, innovative VR labs — ASU's historic campus with an electric, friendly atmosphere.","","","src/lib/sprint5-content.ts","13-immersion-detail-campus-tempe"
"Campus · Tempe","Immersion · headline","13","Campus Immersion","The heartbeat","","","src/lib/sprint5-content.ts","13-immersion-headline-campus-tempe"
"Campus · Tempe","Immersion · imageAlt","13","Campus Immersion","Students walking across the Tempe campus at sunset","","","src/lib/sprint5-content.ts","13-immersion-imagealt-campus-tempe"
"Campus · Tempe","Immersion · imageSrc","13","Campus Immersion","https://images.unsplash.com/photo-1541339907198-e08756dedf32?auto=format&fit=crop&w=2400&q=80","","","src/lib/sprint5-content.ts","13-immersion-imagesrc-campus-tempe"
"Campus · Tempe","Immersion · subline","13","Campus Immersion","of ASU.","","","src/lib/sprint5-content.ts","13-immersion-subline-campus-tempe"
"Campus · Tempe","Immersion · vibe","13","Campus Immersion","Energy","","","src/lib/sprint5-content.ts","13-immersion-vibe-campus-tempe"
"Campus · Downtown Phoenix","Campus overlay · experience (replaces panel 1) · description","9","Real Experiences","Steps from hospitals, newsrooms, and government — journalism, nursing, and public service at your doorstep.","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-1-description-campus-downtown"
"Campus · Downtown Phoenix","Campus overlay · experience (replaces panel 1) · headline","9","Real Experiences","Big-city energy. Career focus.","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-1-headline-campus-downtown"
"Campus · Downtown Phoenix","Campus overlay · experience (replaces panel 1) · imageAlt","9","Real Experiences","Downtown Phoenix campus environment","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-1-imagealt-campus-downtown"
"Campus · Downtown Phoenix","Campus overlay · experience (replaces panel 1) · imageSrc","9","Real Experiences","https://images.unsplash.com/photo-1477959856237-4a6700d41685?auto=format&fit=crop&w=1600&q=80","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-1-imagesrc-campus-downtown"
"Campus · Downtown Phoenix","Campus overlay · experience (replaces panel 1) · program","9","Real Experiences","Downtown Phoenix campus","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-1-program-campus-downtown"
"Campus · Downtown Phoenix","Campus overlay · belonging · emphasis","10","You Belong","belong.","","","src/lib/sprint4-content.ts","10-campus-overlay-belonging-emphasis-campus-downtown"
"Campus · Downtown Phoenix","Campus overlay · belonging · headline","10","You Belong","you","","","src/lib/sprint4-content.ts","10-campus-overlay-belonging-headline-campus-downtown"
"Campus · Downtown Phoenix","Campus overlay · belonging · preline","10","You Belong","The city is your campus —","","","src/lib/sprint4-content.ts","10-campus-overlay-belonging-preline-campus-downtown"
"Campus · Downtown Phoenix","Immersion · campusLabel","13","Campus Immersion","Downtown Phoenix","","","src/lib/sprint5-content.ts","13-immersion-campuslabel-campus-downtown"
"Campus · Downtown Phoenix","Immersion · detail","13","Campus Immersion","Health care, journalism, government, public service — a big-city feel in a professional environment steps from industry.","","","src/lib/sprint5-content.ts","13-immersion-detail-campus-downtown"
"Campus · Downtown Phoenix","Immersion · headline","13","Campus Immersion","Career connections","","","src/lib/sprint5-content.ts","13-immersion-headline-campus-downtown"
"Campus · Downtown Phoenix","Immersion · imageAlt","13","Campus Immersion","Downtown Phoenix campus and city skyline","","","src/lib/sprint5-content.ts","13-immersion-imagealt-campus-downtown"
"Campus · Downtown Phoenix","Immersion · imageSrc","13","Campus Immersion","https://images.unsplash.com/photo-1477959856237-4a6700d41685?auto=format&fit=crop&w=2400&q=80","","","src/lib/sprint5-content.ts","13-immersion-imagesrc-campus-downtown"
"Campus · Downtown Phoenix","Immersion · subline","13","Campus Immersion","everywhere.","","","src/lib/sprint5-content.ts","13-immersion-subline-campus-downtown"
"Campus · Downtown Phoenix","Immersion · vibe","13","Campus Immersion","City","","","src/lib/sprint5-content.ts","13-immersion-vibe-campus-downtown"
"Campus · Polytechnic","Campus overlay · experience (replaces panel 1) · description","9","Real Experiences","Industry partnerships, specialized tools, and hands-on learning in a serene desert arboretum setting.","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-1-description-campus-polytechnic"
